	Approach	Dataset	Users	Items	Interactions	k	VarianceNDCG	VarianceExposure	VarianceExposureEqWeight	Entropy	Gini	MMS	IIF
167	Baseline	black_friday	1166	948	1500	20	0.0	2575.455851794754	24923.10514696719	0.507505208928632	0.8654898368334175	0.023206751054852322	0.0013551726472975623
168	JME	black_friday	1166	948	1500	20	0.0003908974676535656	568.40360810519	3052.0355267140235	0.8362737810351929	0.8074709743439291	0.20780590717299577	0.037777502089738846
169	Baseline	movielens	236	241	300	20	0.0	387.6624853641655	3756.574714622683	0.6136523136703251	0.7938706225701994	0.08713692946058091	0.0029438040103291945
170	JME	movielens	236	241	300	20	0.00014748337391219175	126.47759085123019	894.3423494774539	0.9659933962147706	0.7452289131056525	0.3236514522821577	0.02159523405134678
171	Baseline	movielens	266	277	350	20	0.0	425.57596295463577	4008.9287753000826	0.612446491647779	0.8029946944131615	0.08664259927797834	0.0026075292241821853
172	JME	movielens	266	277	350	20	0.00019860081992195507	114.72356856602359	811.3764287296849	0.9529485331214113	0.736378383830465	0.3285198555956679	0.04502402991056442
173	Baseline	movielens	291	305	400	20	0.0	472.83615954787007	4561.616232195645	0.5961647845120623	0.8114019096130924	0.06885245901639345	0.0024313320908690896
174	JME	movielens	291	305	400	20	0.0001997345604182982	131.20438606499567	898.5080354743351	0.9421809471005091	0.7582213763851395	0.3016393442622951	0.06845279783010483
175	Baseline	movielens	335	359	500	20	0.0	520.7854794886456	5120.94210938773	0.5885088524006704	0.8162605312383282	0.0584958217270195	0.0022803006240416416
176	JME	movielens	335	359	500	20	0.00022032491961521212	152.23303860736297	1012.3738642623819	0.894480258772287	0.775985623571286	0.25348189415041783	0.062151260673999786
177	Baseline	movielens	411	444	700	20	0.0	618.8957932610632	6186.542610177745	0.5794686203178698	0.8256483074643096	0.0472972972972973	0.0021174750538484775
178	JME	movielens	411	444	700	20	0.0003348579229848549	155.03047148846056	920.5696372047723	0.9109147685770252	0.7697386136101613	0.2882882882882883	0.04281836003065109
179	Baseline	movielens	500	546	1000	20	0.0	694.4077049059962	6961.567430127868	0.5864933504943314	0.8272122291852482	0.045787545787545784	0.002027040362275088
180	JME	movielens	500	546	1000	20	0.0005454164688390239	120.23893570472673	759.955708516148	0.9319495991181167	0.7340613831688226	0.304029304029304	0.01837838999927044
181	Baseline	movielens	608	672	1500	20	0.0	796.9953937977142	8458.562358276644	0.5782050785147961	0.8295226291757816	0.03422619047619048	0.002009221230672465
182	JME	movielens	608	672	1500	20	0.0008863977545613968	135.59851374110227	817.7885487528345	0.9230325539677299	0.7601501141071616	0.3125	0.025028228759765625
183	Baseline	yelp	279	284	300	20	0.0	492.1615078568863	4552.115453283079	0.5930407168208668	0.802589895786465	0.07394366197183098	0.0024464160459685665
184	JME	yelp	279	284	300	20	0.00011229663708486872	212.8014857100161	1602.9957349732194	0.9242826108768494	0.8280216211647575	0.2007042253521127	0.0344851128757
185	Baseline	yelp	322	323	350	20	0.0	575.3203446694695	5401.952822321694	0.5807165829952944	0.8114411003493351	0.06811145510835913	0.002147831485667896
186	JME	yelp	322	323	350	20	0.0001355358614722654	257.13953263175296	1810.5286737148829	0.8441608736741211	0.8397400267003198	0.17337461300309598	0.000308104557916522
187	Baseline	yelp	367	368	400	20	0.0	679.195758135591	6304.209002835537	0.5666142027041879	0.8192777778431555	0.057065217391304345	0.0018561005837279892
188	Baseline	yelp	452	456	500	20	0.0	824.2784013926172	7800.315712526932	0.5489253411710663	0.8281031979231296	0.043859649122807015	0.0015341792673000505
189	JME	yelp	452	456	500	20	0.0001632771267357725	341.1791963689058	2270.363958140967	0.8499884156373364	0.8767024915423557	0.14692982456140352	0.029183242470026016
190	Baseline	yelp	618	619	700	20	0.0	1129.3578562827856	10708.464222611385	0.5301734598342879	0.8404902781359179	0.035541195476575124	0.001170702312646082
191	JME	yelp	618	619	700	20	0.00023715095845507032	542.4597704177982	3086.8680998327077	0.7936619800168857	0.9017057318168703	0.12924071082390953	0.05233972519636154
192	Baseline	yelp	846	859	1000	20	0.0	1512.8550005516465	14477.449713436183	0.511378727846665	0.847989782894162	0.02677532013969732	0.0008682372454695411
193	JME	yelp	846	859	1000	20	0.0003316172947379469	543.7767091498683	3708.064381655037	0.7823750978973069	0.9141206991701113	0.09429569266589057	0.0012111843097954988
194	Baseline	yelp	1187	1212	1500	20	0.0	2118.1323585342825	20208.1053872714	0.4930529695814643	0.8568987518365285	0.018976897689768978	0.0006497106620601595
195	JME	yelp	1187	1212	1500	20	0.0006062122195146126	655.048688443626	3571.5014268753607	0.8335669997624879	0.9009811287746761	0.1716171617161716	0.03268665075302124
196	Baseline	amazon	279	269	300	20	0.0	499.7355381920396	4521.737178867069	0.6110658074564872	0.8033515874991917	0.08921933085501858	0.0028196783158933526
197	ITFR	amazon	279	269	300	20	0.0002120736688030033	237.7547676402705	1308.502978123575	0.8375611992137052	0.7392171834802036	0.2342007434944238	0.32605576515197754
198	Baseline	amazon	324	311	350	20	0.0	607.848237189503	5704.677288282794	0.5817844326455526	0.8137915008053265	0.06752411575562701	0.00247906675386613
199	ITFR	amazon	324	311	350	20	0.00022673593632430692	181.4369082168891	870.9924008229858	0.8871159395710188	0.6919919301723279	0.2829581993569132	0.3409423232078552
200	Baseline	amazon	366	353	400	20	0.0	681.7759279731063	6415.536823182917	0.5736525770510522	0.8196513193173498	0.059490084985835696	0.002240044918374424
201	Baseline	amazon	453	436	500	20	0.0	862.3821667096826	8109.790968773671	0.5554090476954702	0.8303890481467144	0.0481651376146789	0.0018610539600802107
202	ITFR	amazon	453	436	500	20	0.00021456679317240118	447.93719156561207	2552.171702718627	0.7853937630112301	0.8494432377893371	0.1559633027522936	0.3673534095287323
203	Baseline	amazon	607	585	700	20	0.0	1131.854426997483	10592.401811673604	0.5427713522638775	0.8411970583331077	0.041025641025641026	0.0014269817531619836
204	ITFR	amazon	607	585	700	20	0.0003364385795436778	557.160861045186	3193.273606545401	0.7825580696653287	0.8725387279690768	0.14871794871794872	0.3772783875465393
205	Baseline	amazon	825	769	1000	20	0.0	1607.9121667585246	15331.93080707047	0.518841894120431	0.8522399615995727	0.02860858257477243	0.0011481506632140838
206	ITFR	amazon	825	769	1000	20	0.0004767847558092734	606.7110788576938	3312.045241400769	0.8233367057797085	0.8503642687271393	0.22626788036410922	0.4575265049934387
207	Baseline	amazon	1156	1040	1500	20	0.0	2314.5021762575775	21491.74866863905	0.5106134624795534	0.8612189322818892	0.023076923076923078	0.0009028048794543687
208	ITFR	amazon	1156	1040	1500	20	0.0004547223555775005	348.28327391280726	1946.6102071005917	0.8807903265594254	0.7450873612613366	0.2951923076923077	0.4588758647441864
209	Baseline	black_friday	282	261	300	20	0.0	535.0712829495849	4841.387501651474	0.6105108821173276	0.8043198292931005	0.08812260536398467	0.004059362614346218
210	ITFR	black_friday	282	261	300	20	0.0002249666997050257	240.30153573449286	1349.4871185097109	0.8387044957129347	0.7479113322779845	0.23371647509578544	0.31955111026763916
211	Baseline	black_friday	328	305	350	20	0.0	632.6238953530302	5925.023703305562	0.5847250139941322	0.8148100196669298	0.06885245901639345	0.0034863603538992237
212	ITFR	black_friday	328	305	350	20	0.00019849718450461044	163.69389825218792	945.3581295350712	0.8830517133803731	0.667128254738647	0.28852459016393445	0.29457202553749084
213	Baseline	black_friday	367	346	400	20	0.0	708.6301556663492	6624.867553209263	0.5736432425059353	0.8218962738305975	0.06069364161849711	0.003140129930971685
214	Baseline	black_friday	455	426	500	20	0.0	889.6668879735975	8379.151006193655	0.5560840219813549	0.8317177277953972	0.04929577464788732	0.002572925811163472
215	ITFR	black_friday	455	426	500	20	0.0002541076911849062	354.99414745162045	1905.5782362406044	0.824068193893043	0.7962482036327548	0.19953051643192488	0.320431113243103
216	Baseline	black_friday	611	546	700	20	0.0	1216.8855114166288	11228.766963195532	0.550366340256212	0.843822763397379	0.04395604395604396	0.002093880809929053
217	ITFR	black_friday	611	546	700	20	0.00026989452463932874	522.2828421564627	3192.5654979940696	0.7961215211729841	0.866004511433348	0.13736263736263737	0.3831883668899536
218	Baseline	black_friday	841	716	1000	20	0.0	1803.2068993305058	17198.227583408756	0.5217325098657299	0.8567362120740387	0.030726256983240222	0.0016579412988979598
219	ITFR	black_friday	841	716	1000	20	0.00029261274023326356	602.6755160610861	3357.1968571517746	0.8236643053772114	0.845878913410408	0.21927374301675978	0.4031383991241455
220	Baseline	black_friday	1166	948	1500	20	0.0	2575.455851794754	24923.10514696719	0.507505208928632	0.8654898368334175	0.023206751054852322	0.0013551726472975623
221	ITFR	black_friday	1166	948	1500	20	0.00026653234684487085	503.5135097120479	2453.316117431323	0.8673862249931923	0.7604177626059002	0.25316455696202533	0.43607959151268005
222	Baseline	movielens	236	241	300	20	0.0	387.6624853641655	3756.574714622683	0.6136523136703251	0.7938706225701994	0.08713692946058091	0.0029438040103291945
223	ITFR	movielens	236	241	300	20	0.0002351335165504171	156.57964084288932	938.0435942907318	0.857712264141476	0.7388056354343414	0.26141078838174275	0.33232060074806213
224	Baseline	movielens	266	277	350	20	0.0	425.57596295463577	4008.9287753000826	0.612446491647779	0.8029946944131615	0.08664259927797834	0.0026075292241821853
225	ITFR	movielens	266	277	350	20	0.00021229303702159557	173.7478654912308	976.654407069035	0.8584196445366956	0.7567001291936548	0.259927797833935	0.3609387278556824
226	Baseline	movielens	291	305	400	20	0.0	472.83615954787007	4561.616232195645	0.5961647845120623	0.8114019096130924	0.06885245901639345	0.0024313320908690896
227	ITFR	movielens	291	305	400	20	0.0002460263061317982	69.30641345040912	423.1178715399087	0.9217878615235369	0.5853260368739285	0.3344262295081967	0.40952780842781067
228	Baseline	movielens	335	359	500	20	0.0	520.7854794886456	5120.94210938773	0.5885088524006704	0.8162605312383282	0.0584958217270195	0.0022803006240416416
229	ITFR	movielens	335	359	500	20	0.00021008895901731016	75.44904617725616	459.7666219225488	0.9161092033363437	0.6104331665884245	0.36768802228412256	0.4042404592037201
230	Baseline	movielens	411	444	700	20	0.0	618.8957932610632	6186.542610177745	0.5794686203178698	0.8256483074643096	0.0472972972972973	0.0021174750538484775
231	ITFR	movielens	411	444	700	20	0.0006259817325389714	39.278058343352775	269.7948624299975	0.9448846506578534	0.4884343214235969	0.38288288288288286	0.3967497646808624
232	Baseline	movielens	500	546	1000	20	0.0	694.4077049059962	6961.567430127868	0.5864933504943314	0.8272122291852482	0.045787545787545784	0.002027040362275088
233	ITFR	movielens	500	546	1000	20	0.0008630748440869708	44.88058391029862	335.9373934978331	0.9375434593387592	0.5016914417934988	0.358974358974359	0.3523348867893219
234	Baseline	movielens	608	672	1500	20	0.0	796.9953937977142	8458.562358276644	0.5782050785147961	0.8295226291757816	0.03422619047619048	0.002009221230672465
235	ITFR	movielens	608	672	1500	20	0.0011862879179790973	28.22894702886476	248.05938208616777	0.9550397618641504	0.4034790964942012	0.34077380952380953	0.3166629672050476
236	Baseline	yelp	279	284	300	20	0.0	492.1615078568863	4552.115453283079	0.5930407168208668	0.802589895786465	0.07394366197183098	0.0024464160459685665
237	ITFR	yelp	279	284	300	20	0.00013273004739258902	205.76457411310116	1199.3408053957548	0.8467066271921211	0.7382785667579784	0.23591549295774647	0.3046828806400299
238	Baseline	yelp	322	323	350	20	0.0	575.3203446694695	5401.952822321694	0.5807165829952944	0.8114411003493351	0.06811145510835913	0.002147831485667896
239	ITFR	yelp	322	323	350	20	0.00017477732130228142	146.7740597456766	764.5348656653472	0.8895937088998788	0.6740110386487261	0.3157894736842105	0.28650471568107605
240	Baseline	yelp	367	368	400	20	0.0	679.195758135591	6304.209002835537	0.5666142027041879	0.8192777778431555	0.057065217391304345	0.0018561005837279892
241	Baseline	yelp	452	456	500	20	0.0	824.2784013926172	7800.315712526932	0.5489253411710663	0.8281031979231296	0.043859649122807015	0.0015341792673000505
242	ITFR	yelp	452	456	500	20	0.0001917492760568433	374.23745418002693	2031.2367651585105	0.8092099664214588	0.8385201954017567	0.18859649122807018	0.34360960125923157
243	Baseline	yelp	618	619	700	20	0.0	1129.3578562827856	10708.464222611385	0.5301734598342879	0.8404902781359179	0.035541195476575124	0.001170702312646082
244	ITFR	yelp	618	619	700	20	0.00018011271133713965	548.1754571323997	3151.5530756000744	0.7723284734116016	0.880514087760904	0.13731825525040386	0.3356657922267914
245	Baseline	yelp	846	859	1000	20	0.0	1512.8550005516465	14477.449713436183	0.511378727846665	0.847989782894162	0.02677532013969732	0.0008682372454695411
246	ITFR	yelp	846	859	1000	20	0.0005752102512765003	733.6096438728804	4008.371715764466	0.7647248661666561	0.9060953895058373	0.1210710128055879	0.4043922424316406
247	Baseline	yelp	1187	1212	1500	20	0.0	2118.1323585342825	20208.1053872714	0.4930529695814643	0.8568987518365285	0.018976897689768978	0.0006497106620601595
248	ITFR	yelp	1187	1212	1500	20	0.0006905936343069576	590.7333261724991	3294.0558823209053	0.8232517871967849	0.8368997922185396	0.22112211221122113	0.48600929975509644
249	Baseline	amazon	279	269	300	20	0.0	499.7355381920396	4521.737178867069	0.6110658074564872	0.8033515874991917	0.08921933085501858	0.0028196783158933526
250	PCT	amazon	279	269	300	20	0.00012553509396195556	456.3546679831855	4286.607067342905	0.6321187679477964	0.7901076124164197	0.08921933085501858	0.0028079853730643106
251	Baseline	amazon	324	311	350	20	0.0	607.848237189503	5704.677288282794	0.5817844326455526	0.8137915008053265	0.06752411575562701	0.00247906675386613
252	PCT	amazon	324	311	350	20	0.00012979848452560768	446.3051043955209	4422.940953877649	0.6629820019068817	0.7664766025101964	0.08360128617363344	0.002432052513602174
253	Baseline	amazon	366	353	400	20	0.0	681.7759279731063	6415.536823182917	0.5736525770510522	0.8196513193173498	0.059490084985835696	0.002240044918374424
254	Baseline	amazon	453	436	500	20	0.0	862.3821667096826	8109.790968773671	0.5554090476954702	0.8303890481467144	0.0481651376146789	0.0018610539600802107
255	PCT	amazon	453	436	500	20	0.00014522477183173102	727.4095489829555	7213.49739079202	0.5941247271406764	0.8112102960713848	0.052752293577981654	0.0018419666118442298
256	Baseline	amazon	607	585	700	20	0.0	1131.854426997483	10592.401811673604	0.5427713522638775	0.8411970583331077	0.041025641025641026	0.0014269817531619836
257	PCT	amazon	607	585	700	20	0.00015327455705072422	902.5276735855792	9145.967623639419	0.5885901872305752	0.8151894525524529	0.04786324786324787	0.001408043002640275
258	Baseline	amazon	825	769	1000	20	0.0	1607.9121667585246	15331.93080707047	0.518841894120431	0.8522399615995727	0.02860858257477243	0.0011481506632140838
259	PCT	amazon	825	769	1000	20	0.0001681930930718838	1074.0510451815055	11292.573199788285	0.6156563656418758	0.7924969026331797	0.07282184655396619	0.000798761906796002
260	Baseline	amazon	1156	1040	1500	20	0.0	2314.5021762575775	21491.74866863905	0.5106134624795534	0.8612189322818892	0.023076923076923078	0.0009028048794543687
261	PCT	amazon	1156	1040	1500	20	0.00019634526887765265	1488.0279838289705	15972.098668639053	0.6106727212351941	0.7840348984613141	0.046153846153846156	0.0005718972045086783
262	Baseline	black_friday	282	261	300	20	0.0	535.0712829495849	4841.387501651474	0.6105108821173276	0.8043198292931005	0.08812260536398467	0.004059362614346218
263	PCT	black_friday	282	261	300	20	0.000140266447980505	456.5536906564727	4396.93539437178	0.6466188450680336	0.7773338106880038	0.09961685823754789	0.004016483730434194
264	Baseline	black_friday	328	305	350	20	0.0	632.6238953530302	5925.023703305562	0.5847250139941322	0.8148100196669298	0.06885245901639345	0.0034863603538992237
265	PCT	black_friday	328	305	350	20	0.0001360191818345762	416.3162300530044	4161.804031174414	0.6891998852592701	0.7496479233257072	0.10163934426229508	0.002487188242997368
266	Baseline	black_friday	367	346	400	20	0.0	708.6301556663492	6624.867553209263	0.5736432425059353	0.8218962738305975	0.06069364161849711	0.003140129930971685
267	Baseline	black_friday	455	426	500	20	0.0	889.6668879735975	8379.151006193655	0.5560840219813549	0.8317177277953972	0.04929577464788732	0.002572925811163472
268	PCT	black_friday	455	426	500	20	0.00015030641163294025	448.91036593826766	4735.160395865018	0.7100586607663614	0.7324601047428295	0.13380281690140844	0.0018253986706870348
269	Baseline	black_friday	611	546	700	20	0.0	1216.8855114166288	11228.766963195532	0.550366340256212	0.843822763397379	0.04395604395604396	0.002093880809929053
270	PCT	black_friday	611	546	700	20	0.00013235789609286822	664.8078439580661	7206.961102389673	0.684553796041348	0.7461673907505946	0.1043956043956044	0.001144222909971218
271	Baseline	black_friday	841	716	1000	20	0.0	1803.2068993305058	17198.227583408756	0.5217325098657299	0.8567362120740387	0.030726256983240222	0.0016579412988979598
272	PCT	black_friday	841	716	1000	20	0.00013753329380395587	1056.873818887184	11629.004119721605	0.6450363852701968	0.7717565762638539	0.0712290502793296	0.0011132174910965665
273	Baseline	black_friday	1166	948	1500	20	0.0	2575.455851794754	24923.10514696719	0.507505208928632	0.8654898368334175	0.023206751054852322	0.0013551726472975623
274	PCT	black_friday	1166	948	1500	20	0.00018456181547622197	1077.21817926819	12337.261265110646	0.7037425533213071	0.7085574783606723	0.12130801687763713	0.0009050872348954468
275	Baseline	movielens	236	241	300	20	0.0	387.6624853641655	3756.574714622683	0.6136523136703251	0.7938706225701994	0.08713692946058091	0.0029438040103291945
276	PCT	movielens	236	241	300	20	0.00024010873162709696	283.383323379094	3067.396291386168	0.680756740151567	0.7365500296552554	0.0912863070539419	0.002503228933965978
