	Approach	Dataset	Users	Items	Interactions	k	VarianceNDCG	MeanNDCG	VarianceExposure	VarianceExposureEqWeight	Entropy	Gini	MMS	IIF	GGF
8831	Lorenz	black_friday	1166	948	1500	100	6.698788338648573e-05	0.981459929468071	6276.386316873593	104360.98521426412	0.877259369914183	0.8974391304663607	0.14662447257383968	0.0007044696567657333	9.744933655081408e-12
8841	Lorenz	movielens	236	241	300	100	5.9831659233579235e-05	0.9352538875872651	588.5914482214456	8339.72056266249	0.9424617939693364	0.5642404732489854	0.46473029045643155	0.0029125909399386235	5.380301278290764e-10
8851	Lorenz	movielens	266	277	350	100	6.484188836489496e-05	0.9441033033092017	665.1100338685703	8700.100248928045	0.9303534420013747	0.5940761989094632	0.4223826714801444	0.0024274826623395043	4.77838597582255e-10
8861	Lorenz	movielens	335	359	500	100	5.4466954282628426e-05	0.9248454899629134	824.3446850167717	10781.469169233635	0.912759534153396	0.6349718737944677	0.3788300835654596	0.001805284408795183	2.5024386380434207e-10
8871	Lorenz	movielens	411	444	700	100	8.672265127461475e-05	0.9718713106175492	1114.024872241277	13150.08777696616	0.9008207430703278	0.6691484015471153	0.33783783783783783	0.0012367206131504132	1.1112155836259878e-10
8881	Lorenz	movielens	500	546	1000	100	0.00015059757155297363	0.9683988376563282	1310.0689334202114	15729.548390559381	0.8918031251521841	0.7040001984675441	0.31684981684981683	0.0010576715637478356	5.61858019399333e-11
8891	Lorenz	movielens	608	672	1500	100	0.0001610342889450271	0.9699430212205291	1772.3661676852446	25718.008361678007	0.841597670461772	0.7839088975200493	0.23958333333333334	0.0007865620112384947	2.534218187430301e-11
8901	Lorenz	yelp	279	284	300	100	3.595683861268304e-05	0.9306513675626481	808.5368613083666	11984.541261654434	0.9241309626460297	0.644175476759791	0.40492957746478875	0.002107206634087467	7.296329787318156e-11
8911	Lorenz	yelp	322	323	350	100	2.075867338457013e-05	0.9487057251858897	928.4594171062356	12970.3066261538	0.9171748773870961	0.6554006366323832	0.3993808049535604	0.0023905659665012812	3.5447038823667125e-11
8921	Lorenz	yelp	452	456	500	100	3.738724506359847e-05	0.9570774186147748	1586.6103083829369	23860.006848261	0.8660354263251994	0.7678991258522277	0.2719298245614035	0.0013738104800382629	2.054425434309043e-11
8931	Lorenz	yelp	618	619	700	100	4.033548316662391e-05	0.9730356754915035	1970.4895678971734	26302.752576593124	0.8760984985533666	0.7722128916051533	0.2681744749596123	0.0010435606220801398	1.0611767351976432e-11
8941	Lorenz	yelp	846	859	1000	100	4.880540660552047e-05	0.9790030443637595	2625.6000990778343	39659.26495464715	0.8499660530074741	0.8336566321902584	0.21536670547147846	0.0007401525374961586	4.558599644135098e-12
8951	Lorenz	yelp	1187	1212	1500	100	5.9508969279785734e-05	0.9738961832390732	3156.713904841627	48177.67593591042	0.8297003382604692	0.8340565628277836	0.2037953795379538	0.0005150599920252433	2.3346779053679392e-12
8961	JME	amazon	279	269	300	100	8.929459489401196e-05	0.9268860943977548	203.90601102508958	2932.1357913793345	0.9816896759513152	0.35621240491977063	0.724907063197026	0.019018612802028656	9.836270779384089e-11
8963	JME	amazon	279	269	300	100	7.390013335815016e-05	0.9284717069510495	190.4346468754667	2633.4666463979215	0.9846015024654944	0.3484633793846957	0.6877323420074349	0.02185458317399025	9.472956083260425e-11
8965	JME	amazon	279	269	300	100	8.483397385248997e-05	0.9293501369760997	198.83659077496256	2782.4703638700407	0.9824775453185284	0.3524422286237474	0.7174721189591078	0.02331392467021942	8.919164373288191e-11
8967	JME	amazon	279	269	300	100	5.365473330847084e-05	0.9284051629274988	202.99240973920635	2664.2175757659516	0.9831948317093411	0.35389228099237374	0.7026022304832714	0.020971165969967842	9.481470093904316e-11
8969	JME	amazon	279	269	300	100	8.574688570658083e-05	0.9283435096404425	203.5935930186537	2812.4629289258028	0.9785302627345034	0.35740254870083	0.6914498141263941	0.022823939099907875	9.226519307384546e-11
8971	JME	amazon	324	311	350	100	0.00010251192197223019	0.9388763196763565	267.72768640589715	3021.6267408318768	0.9768217807420705	0.396913802758412	0.6077170418006431	0.062419094145298004	1.3965106397951055e-11
8973	JME	amazon	324	311	350	100	0.00010780796593225042	0.9374124819151072	269.2770020946716	2765.1187022466684	0.9766416364208959	0.39053494546072715	0.594855305466238	0.06195357069373131	1.5053123164248432e-11
8975	JME	amazon	324	311	350	100	9.680704836206789e-05	0.9371962529216629	257.06285990039714	2432.8743292563145	0.9810622251739697	0.3774320306277785	0.572347266881029	0.060099728405475616	1.3790827837344217e-11
8977	JME	amazon	324	311	350	100	0.00010596845520379873	0.935119605498928	257.70615739664856	2532.147641153421	0.9798163836860748	0.3802989339986459	0.594855305466238	0.05533653497695923	2.337977970224289e-11
8979	JME	amazon	324	311	350	100	0.00011335432862982599	0.9344187061187199	248.84475467239338	2357.028670092328	0.9805342844733398	0.37241425979420256	0.5691318327974276	0.07782299071550369	1.4997528611398673e-11
8981	JME	amazon	453	436	500	100	4.712463804338653e-05	0.9624964079640901	405.91879898549814	4557.645778974835	0.963494028278	0.4674072889507041	0.49311926605504586	0.08497430384159088	2.1460534090462407e-12
8983	JME	amazon	453	436	500	100	6.274029312587921e-05	0.9625570863792511	413.08339997980573	4950.063210167495	0.9583831452986087	0.48051865065252114	0.5114678899082569	0.09081166982650757	3.228069879944491e-12
8985	JME	amazon	453	436	500	100	6.223270260461913e-05	0.962450730664563	411.62470738963964	4792.737522094099	0.9612716546204382	0.4760396028909564	0.4954128440366973	0.05056487396359444	3.965852557188814e-12
8987	JME	amazon	453	436	500	100	4.925823673628035e-05	0.9629024214175019	399.2323035697658	4635.815503745475	0.9608851772300104	0.470227507887382	0.4793577981651376	0.0635579451918602	1.907342067047041e-12
8989	JME	amazon	453	436	500	100	6.949762302511029e-05	0.9627879296153581	404.53932347608054	4664.508164295935	0.9614601628140445	0.47202263994410176	0.49770642201834864	0.0668649896979332	1.690536711656186e-12
8991	JME	amazon	607	585	700	100	0.0001123829034219894	0.9661222505291739	635.5137897301244	6218.452129447	0.9574511137063282	0.5078466635008945	0.39829059829059826	0.0013641968835145235	3.360114339047844e-12
8993	JME	amazon	607	585	700	100	0.0001050823684808651	0.9667728261072457	646.1279094125439	6909.0777704726415	0.9516813018957536	0.5289806289863651	0.40512820512820513	0.0013885790249332786	3.492356983828595e-12
8995	JME	amazon	607	585	700	100	0.00011619529807222288	0.9660326852376424	636.7768383673987	6521.580334575206	0.9556867687538383	0.5180162469120805	0.4153846153846154	0.002189492341130972	3.2079136657444272e-12
8997	JME	amazon	607	585	700	100	0.00011802623843848221	0.965787512623039	612.6558522548831	6049.7717875666585	0.957590903680697	0.5052599358261356	0.441025641025641	0.0012284672120586038	3.2950053451508858e-12
8999	JME	amazon	607	585	700	100	0.00012397384528184125	0.9656479147837431	623.4920692447221	6049.464095258967	0.9595041889968114	0.49697821718684726	0.38290598290598293	0.0012737223878502846	3.6632889942962816e-12
9001	JME	amazon	825	769	1000	100	0.00010319234862463822	0.9752472087349711	903.2218102113636	10187.110228777345	0.943919013169701	0.561773700436122	0.3420026007802341	0.0013038080651313066	1.2672514053191937e-12
9003	JME	amazon	825	769	1000	100	7.97049998265279e-05	0.9760057886115291	879.7418967946095	9592.532855565383	0.946729214338582	0.5501826843828335	0.3472041612483745	0.001981174573302269	1.3321985441842649e-12
9005	JME	amazon	825	769	1000	100	8.573416201138516e-05	0.9759718982938573	875.6677898218768	9677.565365318309	0.9453871953644255	0.5539397924055307	0.36671001300390116	0.00140441267285496	1.4820171064357193e-12
9007	JME	amazon	825	769	1000	100	9.315576123016609e-05	0.9750734015419846	875.7521415661586	9503.919071430142	0.9475416843633419	0.5470331520866334	0.3472041612483745	0.0012088926741853356	1.4277832894612429e-12
9009	JME	amazon	825	769	1000	100	8.806971832561161e-05	0.9760152110577953	871.1008242207594	9328.483440740934	0.9498551944583091	0.5352909566918246	0.3342002600780234	0.0013479517074301839	1.0682685510198311e-12
9011	JME	amazon	1156	1040	1500	100	7.471371510189042e-05	0.9757069947527774	971.5895720414845	13179.751331360947	0.9376589516515557	0.5937268000397912	0.33653846153846156	0.0777466669678688	9.95446581341368e-14
9013	JME	amazon	1156	1040	1500	100	4.836514027206047e-05	0.9775350044264324	1292.159289380452	13577.439792899408	0.937341523755901	0.5830303870816401	0.3317307692307692	0.09078390151262283	3.657729339487573e-14
9015	JME	amazon	1156	1040	1500	100	6.866165373960487e-05	0.9764017903819422	891.0731308471652	11970.820562130177	0.9427384390666375	0.5794289519130238	0.36153846153846153	0.03150155022740364	1.779778619443242e-13
9017	JME	amazon	1156	1040	1500	100	6.797441850796733e-05	0.9763117465366167	990.1662913510847	13268.424408284021	0.936287174078292	0.5947500943372723	0.34423076923076923	0.061860352754592896	1.1097575314011968e-13
9019	JME	amazon	1156	1040	1500	100	7.356147533847416e-05	0.9760778913822842	1021.5344043422792	14233.030177514793	0.9402174376615153	0.6305195680687502	0.3855769230769231	0.01905919797718525	2.6683792073644563e-13
9021	JME	black_friday	282	261	300	100	0.00010392699496058958	0.9265487710198796	212.44727162294393	2571.783326727441	0.9818074458227024	0.3424842816715784	0.735632183908046	0.05762346461415291	1.6767915362109749e-10
9023	JME	black_friday	282	261	300	100	9.900936420271578e-05	0.9260670735124914	201.20520476931364	2355.8599550799313	0.97547710462181	0.33770099966524436	0.7088122605363985	0.032678332179784775	2.9388179147219763e-10
9025	JME	black_friday	282	261	300	100	0.00010410732801301413	0.9254011408337268	212.0972891673079	2543.9212577619237	0.9822322083811875	0.3456005918024806	0.7049808429118773	0.04511657729744911	1.9564971772516322e-10
9027	JME	black_friday	282	261	300	100	6.449567564273688e-05	0.92377061969017	210.87800070600335	2515.813978068437	0.9819113427951716	0.34495825452401446	0.7241379310344828	0.04131908342242241	2.401080879755381e-10
9029	JME	black_friday	282	261	300	100	8.630607893332436e-05	0.9255431821229488	220.63411780989324	2833.5534416699693	0.9846619136004361	0.35132901516005544	0.7318007662835249	0.06144170090556145	2.2094151709148822e-10
9031	JME	black_friday	328	305	350	100	5.638114691452071e-05	0.9246960879935345	304.3381339187002	3749.684385917764	0.9801776286853257	0.4082309435861008	0.6327868852459017	0.07020300626754761	6.572459898721022e-12
9033	JME	black_friday	328	305	350	100	6.316329090207995e-05	0.9233273010752133	308.74229979823014	3974.012254770224	0.9809497176167277	0.4099395093089275	0.6786885245901639	0.0004096470947843045	1.4832335550058515e-11
9035	JME	black_friday	328	305	350	100	6.989321954255517e-05	0.9247046740341727	303.75619854013723	3847.494221983338	0.9796027702372627	0.4104219800870281	0.6459016393442623	0.06677165627479553	6.678782950631031e-12
9037	JME	black_friday	328	305	350	100	6.11272844053326e-05	0.924323625243277	312.6804760046335	3712.077828540715	0.9766207254051873	0.41031388744058356	0.6426229508196721	0.025090022012591362	9.370754541640287e-12
9039	JME	black_friday	328	305	350	100	3.4449374283176346e-05	0.9212300641814617	327.6725118652558	4069.5532383767795	0.9793653321838084	0.42030485267566847	0.6524590163934426	0.00032848695991560817	1.5181141552108843e-11
9041	JME	black_friday	455	426	500	100	3.8465622828336965e-05	0.9609784995523679	393.67103555554036	4230.7892393484535	0.9685406456548354	0.44771726290002456	0.49061032863849763	0.061935409903526306	8.374186187338226e-12
9043	JME	black_friday	455	426	500	100	4.0639215709371035e-05	0.9611359150039197	411.5151608952361	4595.300976437656	0.9667170612970464	0.4608609978100437	0.5070422535211268	0.08797328919172287	7.868452178902444e-12
9045	JME	black_friday	455	426	500	100	4.645635262435685e-05	0.9617327859235749	419.04974143147064	4914.601445921224	0.9657536583021973	0.47073929204026577	0.49765258215962443	0.030525853857398033	1.2029035750785408e-11
9047	JME	black_friday	455	426	500	100	3.327466774654018e-05	0.9613975604098072	412.26923403707144	4788.014591461129	0.9658291208593851	0.4663278601612689	0.48826291079812206	0.08468404412269592	8.073722204272673e-12
9049	JME	black_friday	455	426	500	100	3.723599090787359e-05	0.960658633195983	411.3983765704689	4397.488769864886	0.9695516118601999	0.45270002499236983	0.49061032863849763	0.0005045627476647496	2.0298781324795076e-11
9051	JME	black_friday	611	546	700	100	3.522642373422223e-05	0.961201530972036	676.5948992443858	6273.177742892029	0.9628840180020968	0.4907099153448727	0.45604395604395603	0.006217950955033302	1.1626494081203238e-11
9053	JME	black_friday	611	546	700	100	3.871447376396211e-05	0.9615793334510269	643.8051503684676	5841.914006628293	0.963701723603024	0.48052270551223575	0.4413919413919414	0.029086219146847725	8.300384164020731e-12
9055	JME	black_friday	611	546	700	100	4.611452979876352e-05	0.9599699410598664	659.6023128401058	5905.82609454038	0.9626822951160364	0.4812755705199429	0.46886446886446886	0.027444761246442795	8.539754728911009e-12
9057	JME	black_friday	611	546	700	100	3.708821642012848e-05	0.9609907306199924	665.5969493694213	6083.78946450375	0.9620484603594255	0.4864594587326584	0.45604395604395603	0.03258562833070755	7.960231763668861e-12
9059	JME	black_friday	611	546	700	100	3.4822370878605956e-05	0.9612632661879227	634.0457858059706	5883.218035932322	0.9631300292490373	0.47912104400067795	0.4267399267399267	0.07981770485639572	5.590082109243094e-12
9061	JME	black_friday	841	716	1000	100	2.422962765681776e-05	0.9757279504042651	901.1652048427014	10565.016400861396	0.9492626441226083	0.5432722828760561	0.39106145251396646	0.1556256115436554	7.962547809794274e-13
9063	JME	black_friday	841	716	1000	100	2.9695996159070213e-05	0.975729975304855	920.0228820561291	10731.298523766423	0.9472529380148941	0.5510831581955464	0.3994413407821229	0.024657202884554863	2.2755107689746124e-12
9065	JME	black_friday	841	716	1000	100	2.5778658082108937e-05	0.9756185991528554	937.2171716546665	11321.776177397709	0.9452709978969239	0.5617321738716601	0.37988826815642457	0.024684567004442215	2.0644973366728832e-12
9067	JME	black_friday	841	716	1000	100	3.175364889750775e-05	0.9749495522616859	940.1592469597874	11144.376736056925	0.946651835873559	0.5545790872232621	0.3756983240223464	0.024960551410913467	2.1738558881415883e-12
9069	JME	black_friday	841	716	1000	100	2.828706870487272e-05	0.9750867526094296	926.5720551226125	11319.04712711838	0.9443033395528848	0.5635836940737954	0.3812849162011173	0.02476455643773079	2.047796833911753e-12
9071	JME	black_friday	1166	948	1500	100	2.097198538075957e-05	0.9798361073158061	1500.1333992824486	22779.38394844131	0.9382554163783331	0.6909692092199801	0.37236286919831224	0.014372321777045727	8.676766791664227e-13
9073	JME	black_friday	1166	948	1500	100	2.9448881276738898e-05	0.9779387096578936	1028.7981335854024	14624.588589791523	0.93973828335864	0.5968289797616296	0.40189873417721517	0.030908014625310898	7.572938784191414e-13
9075	JME	black_friday	1166	948	1500	100	2.1946085469046055e-05	0.9789045827178412	1094.8271936910178	15254.23837882106	0.9407166904263773	0.6000518851774033	0.39345991561181437	0.046941179782152176	6.235835456281736e-13
9077	JME	black_friday	1166	948	1500	100	2.7346542688585837e-05	0.9793202616403323	1162.484169317103	16341.116015951862	0.9402867416091212	0.6196757226220159	0.3871308016877637	0.03566034138202667	7.473361573073192e-13
9079	JME	black_friday	1166	948	1500	100	2.352886773323718e-05	0.9789228166660457	1106.2240389757815	16219.94302017127	0.946357251547046	0.6167150619027665	0.39029535864978904	0.04115840420126915	7.114055337895727e-13
9081	JME	movielens	236	241	300	100	7.889813163671847e-05	0.934765729672822	137.30677129035124	1316.5255419156008	0.9822054409625615	0.2949788216429451	0.7053941908713693	0.04078608751296997	4.2103259578163504e-10
9083	JME	movielens	236	241	300	100	6.328852143638453e-05	0.9362848922168234	134.54104839965308	1402.3595668118662	0.9809848059612397	0.29913729554337243	0.7427385892116183	0.04929057136178017	3.929439899892448e-10
9085	JME	movielens	236	241	300	100	6.649800676183343e-05	0.9358632204568411	135.2068179753117	1423.4052099653934	0.9805717983180938	0.3024472502291417	0.7344398340248963	0.03280043974518776	4.494069553683605e-10
9087	JME	movielens	236	241	300	100	6.16832524440239e-05	0.9369304740068239	132.5708808355811	1413.7122639073018	0.9813509525547246	0.293124452272311	0.7261410788381742	0.040655408054590225	4.230572293994504e-10
9089	JME	movielens	236	241	300	100	4.939647761374127e-05	0.9345206536098875	121.31654466636432	1160.8906871438164	0.9857669808126137	0.28875570087925284	0.7095435684647303	0.041348375380039215	4.189432626826482e-10
9091	JME	movielens	266	277	350	100	6.647769983879838e-05	0.9272451746298965	174.53153569473193	2173.8764222132436	0.9773979196153624	0.35866595839778737	0.6642599277978339	0.09013500064611435	1.4444649397672428e-10
9093	JME	movielens	266	277	350	100	6.675733659999043e-05	0.930055719596065	174.28143212211455	2203.457649650067	0.9790134021940444	0.35987519002282947	0.6678700361010831	0.054847173392772675	1.820037913052612e-10
9095	JME	movielens	266	277	350	100	7.820804720142302e-05	0.9296855737969542	171.21112775754384	2194.77172907245	0.9798240472237814	0.358711454973456	0.6642599277978339	0.0640607550740242	1.7082734062672056e-10
9097	JME	movielens	266	277	350	100	7.128924434098611e-05	0.9293425095498636	177.67196047580205	2309.2554835850856	0.9754818118513406	0.3658897781398314	0.6462093862815884	0.08029945939779282	1.528645744371576e-10
9099	JME	movielens	266	277	350	100	6.37019333955526e-05	0.9283406838087015	184.5200453170713	2495.132739902775	0.9779171337634408	0.37105599432178693	0.6714801444043321	0.03072037361562252	2.2415548601816811e-10
9101	JME	movielens	335	359	500	100	3.368813175299422e-05	0.9361682526999273	241.01585863240757	3074.221258370125	0.9700594981289773	0.4288725014809016	0.5348189415041783	0.025811119005084038	7.694370061036411e-11
9103	JME	movielens	335	359	500	100	3.059597124726731e-05	0.9365050381598394	261.41738038035436	3501.5081664481186	0.9652709996126746	0.4479044193663787	0.5431754874651811	0.020680435001850128	7.866548910732235e-11
9105	JME	movielens	335	359	500	100	2.8114705629604015e-05	0.9365888996452835	244.49416016874983	3065.970561991294	0.9676315661361892	0.42968237317091557	0.5125348189415042	0.020777009427547455	7.933488744896604e-11
9107	JME	movielens	335	359	500	100	3.708801777235873e-05	0.9367539038900834	248.50586803782218	3186.27139764589	0.9670604205581632	0.4360034068415359	0.5153203342618384	0.05615771561861038	5.703924465255066e-11
9109	JME	movielens	335	359	500	100	3.55869732031246e-05	0.9358324872532391	255.26147402696597	3362.5165229940803	0.9670968990864166	0.4426060936239872	0.5181058495821727	0.05431293696165085	6.025365324391833e-11
9111	JME	movielens	411	444	700	100	4.001129356048417e-05	0.9622102682023356	341.4135621457881	4614.907596785974	0.9561694853291055	0.49626394108399385	0.49324324324324326	0.09924579411745071	1.0722749375200145e-11
9113	JME	movielens	411	444	700	100	3.93559493940976e-05	0.9623085710838023	327.384824528044	4458.704894083273	0.9567876378216321	0.49028070112757105	0.4797297297297297	0.042752791196107864	1.5981090635577703e-11
9115	JME	movielens	411	444	700	100	4.1658027510197476e-05	0.9625436355974697	312.4964283131296	4217.745434623813	0.9583719110744444	0.4814392903083393	0.48423423423423423	0.04340546578168869	1.636057980133445e-11
9117	JME	movielens	411	444	700	100	3.945035744127269e-05	0.961830875629487	326.7679388997371	4392.95264183102	0.9578798937034982	0.4875560231320743	0.4752252252252252	0.04318142309784889	1.5098405890604397e-11
9119	JME	movielens	411	444	700	100	3.753355507135561e-05	0.9621280699943328	341.72502462095633	4861.713903092281	0.9547095712975775	0.5037866780411854	0.4436936936936937	0.04278957098722458	1.4434546956183981e-11
9121	JME	movielens	500	546	1000	100	5.856884111306801e-05	0.9655601463133076	402.8257050820185	7336.555716566707	0.9366268025127419	0.5637289350209167	0.46153846153846156	0.017421873286366463	2.092839141217329e-11
9123	JME	movielens	500	546	1000	100	5.856506045699064e-05	0.9657185531450655	400.90793169700885	7310.478793489782	0.937608519307188	0.5630821631037434	0.4542124542124542	0.016885466873645782	2.062849685137787e-11
9125	JME	movielens	500	546	1000	100	6.064306057485408e-05	0.9652121577762953	402.30799559763204	7285.207731218721	0.9391019832343678	0.563265003913152	0.45604395604395603	0.01704441010951996	2.1071117164353398e-11
9127	JME	movielens	500	546	1000	100	6.432438331128694e-05	0.9655393124801817	399.7112820618111	7239.764507775497	0.9361414604302575	0.5616173759179938	0.4652014652014652	0.016873206943273544	2.0853302179726256e-11
9129	JME	movielens	500	546	1000	100	6.108805981785074e-05	0.9654998591854353	406.5890517169215	7375.606998617987	0.9383742186805576	0.5650771684088457	0.46153846153846156	0.018443681299686432	2.0824942078779472e-11
9131	JME	movielens	608	672	1500	100	5.400299582435953e-05	0.9726137698748335	403.41790219752824	6880.463718820863	0.9396275124506671	0.5576362117356816	0.43005952380952384	0.024747297167778015	1.0363221002884448e-11
9133	JME	movielens	608	672	1500	100	5.87830940679801e-05	0.970899439564726	438.7516180571894	7039.100623582767	0.9494709246912629	0.5685126798248078	0.4270833333333333	0.02195858210325241	1.0416365423554794e-11
9135	JME	movielens	608	672	1500	100	5.337552748942069e-05	0.9722436924251966	400.41586345498496	6715.451814058957	0.9428687242339164	0.5553876180766074	0.4419642857142857	0.01809021644294262	1.0244140282144935e-11
9137	JME	movielens	608	672	1500	100	5.024149975393976e-05	0.9722117858456732	396.1632962020449	6729.624433106576	0.9365241872022118	0.554372098339021	0.4330357142857143	0.028146909549832344	9.940303066049917e-12
9139	JME	movielens	608	672	1500	100	5.062269769984847e-05	0.9722114696545195	399.8912226656551	6345.1274092970525	0.950794735979337	0.5501566442260213	0.43601190476190477	0.01961454562842846	9.271898512355144e-12
9141	JME	yelp	279	284	300	100	0.00011117870061985616	0.9370085545280079	237.38641014329926	3268.1468954572506	0.9787120295177434	0.4015945083227726	0.6654929577464789	0.03133989870548248	8.274370835499317e-11
9143	JME	yelp	279	284	300	100	9.176923227357092e-05	0.9395565008382812	233.83495508516793	3301.3159095417573	0.9827056688395251	0.4018022308884832	0.6795774647887324	0.026808595284819603	8.69344281898985e-11
9145	JME	yelp	279	284	300	100	7.783094107154128e-05	0.9391166878079074	243.99488455751143	3324.048303907955	0.9802966981533652	0.40302525795602684	0.6690140845070423	0.025110164657235146	8.655911986744546e-11
9147	JME	yelp	279	284	300	100	0.00010803415920811717	0.9381424884433968	228.74652074635924	3278.048303907955	0.9818200788241009	0.3980622094922565	0.676056338028169	0.0347769558429718	7.935953322929679e-11
9149	JME	yelp	279	284	300	100	8.459786015574636e-05	0.9391270643450959	235.64923208684442	3245.8299940487996	0.9760061503078505	0.3988378118823507	0.6830985915492958	0.02968762442469597	8.652400740237054e-11
9151	JME	yelp	322	323	350	100	5.706352749776442e-05	0.9357618863178614	255.60408763266094	2523.7245828101486	0.9788422501245787	0.38667584851648945	0.6408668730650154	0.00033222997444681823	3.082327483369231e-11
9153	JME	yelp	322	323	350	100	6.601483022300095e-05	0.9339069783541587	246.3469080408424	1995.7988862157215	0.9808723356324106	0.36212637610194587	0.6222910216718266	0.00037121755303815007	3.049202783748788e-11
9155	JME	yelp	322	323	350	100	4.8538327317582084e-05	0.9336283771374341	250.4705893487403	1968.8639016955976	0.9830975646270219	0.3664244480570866	0.56656346749226	0.00035337332519702613	3.0663451563232645e-11
9157	JME	yelp	322	323	350	100	5.218236722792741e-05	0.932899508683776	246.33684276192943	1878.2013629959074	0.9833058878191084	0.3596866596256922	0.6068111455108359	0.0005040047108195722	2.997294672326763e-11
9159	JME	yelp	322	323	350	100	5.1950489792652206e-05	0.933443135041695	251.82225723534296	2018.2818583519445	0.9816360991725718	0.36946832996269185	0.5696594427244582	0.00039830629248172045	3.0113839825664054e-11
9161	JME	yelp	452	456	500	100	4.873402157887039e-05	0.962000737369281	433.9036944162018	5322.949830717143	0.9539172782386157	0.5120730687892515	0.4934210526315789	0.05392467603087425	1.2937471019740229e-12
9163	JME	yelp	452	456	500	100	4.386685001490384e-05	0.9634886981150003	417.95502509284677	4754.585795629424	0.9624641947267966	0.4932051019023698	0.47149122807017546	0.07000041753053665	1.7064834883409787e-12
9165	JME	yelp	452	456	500	100	3.569765806084274e-05	0.9614514090412637	448.49715852480864	5571.69105878732	0.9523330372438776	0.5199730224019804	0.4956140350877193	0.10061194002628326	9.921442123332046e-13
9167	JME	yelp	452	456	500	100	4.366009432804032e-05	0.9633019554329376	450.1469410061617	5556.998076331179	0.9541152129258968	0.5193664941289937	0.4934210526315789	0.040643319487571716	1.3827779466379114e-12
9169	JME	yelp	452	456	500	100	4.151351341801367e-05	0.9612686672547661	416.99363126663707	4882.419128962758	0.9599524222110603	0.49766010733798	0.4758771929824561	0.04285164922475815	3.456841408631068e-12
9171	JME	yelp	618	619	700	100	4.468863685454469e-05	0.9692744560085484	615.5933362679839	6061.5506379824665	0.9546609686723944	0.5220410995797502	0.4491114701130856	0.06087537109851837	4.460898117806876e-13
9173	JME	yelp	618	619	700	100	4.0853443273758286e-05	0.9692873031558277	618.7328106572762	6064.242075785374	0.9555248734262796	0.5170809241104566	0.40387722132471726	0.05561552196741104	4.79079016943601e-13
9175	JME	yelp	618	619	700	100	3.0622118096810596e-05	0.9695323323834708	656.9974424345636	6403.143529743372	0.9532964923351195	0.5313711462562695	0.43295638126009695	0.04283783584833145	6.973998914198132e-13
9177	JME	yelp	618	619	700	100	4.447141508142562e-05	0.9694131095787526	635.5353109252007	6173.818812457426	0.9548999122960711	0.5232187699112005	0.4281098546042003	0.062302425503730774	6.235633416932768e-13
9179	JME	yelp	618	619	700	100	3.214683368493535e-05	0.9692672998918073	629.2278754308203	6317.473093555973	0.9532914116111783	0.5295400946502444	0.42649434571890144	0.04506222531199455	5.89931536033006e-13
9181	JME	yelp	846	859	1000	100	2.023836797811322e-05	0.9812496790349042	864.8171787176944	10276.952963960313	0.9376792163767129	0.6018120625224485	0.37951105937136204	0.0009310391615144908	6.047409730338615e-13
9183	JME	yelp	846	859	1000	100	2.1546030648887606e-05	0.9800773782215543	865.06134358299	10059.628167685574	0.935973941133009	0.5945346188532934	0.3713620488940629	0.0016336304834112525	5.806694775555658e-13
9185	JME	yelp	846	859	1000	100	2.2158281661492625e-05	0.9806780706708966	845.0891653393833	9739.998365590116	0.940535287522907	0.5810265304383229	0.3818393480791618	0.0010680940467864275	6.159278211881015e-13
9187	JME	yelp	846	859	1000	100	2.423652273467878e-05	0.9803374130532726	885.6751662884125	10573.767865008043	0.9359546199897021	0.6062967984573742	0.37951105937136204	0.0013715180102735758	6.776818686073586e-13
9189	JME	yelp	846	859	1000	100	2.5823269364080442e-05	0.9805248550319932	868.7257683966818	10235.469844053445	0.9387832232180073	0.596284437614504	0.38882421420256114	0.0011086397571489215	6.042612114270733e-13
9191	JME	yelp	1187	1212	1500	100	3.383681825039523e-05	0.9779430898893423	1206.4218249307241	16493.218840200854	0.9416200951796285	0.7138992587480061	0.36633663366336633	0.05150754749774933	1.142698089600507e-13
9193	JME	yelp	1187	1212	1500	100	3.565975541939547e-05	0.9782405527976986	636.3876054981246	10669.0736256794	0.9243338934778721	0.6125119076687691	0.3935643564356436	0.15024970471858978	8.386105852372773e-14
9195	JME	yelp	1187	1212	1500	100	2.6542078068929936e-05	0.9772331906785026	2185.68588150699	37684.80134845167	0.9595722509128866	0.842471566715244	0.2145214521452145	0.04559396952390671	1.180181085963755e-13
9197	JME	yelp	1187	1212	1500	100	3.413394608814249e-05	0.9778164453052359	1845.5839920101919	33473.46966528336	0.9505781115162885	0.8281289176380162	0.24504950495049505	0.02284756489098072	1.3061113384860252e-13
9199	JME	yelp	1187	1212	1500	100	4.7323495917701334e-05	0.978617914877217	901.9181691408484	13824.129731289962	0.9239043677267543	0.6501957869801611	0.31435643564356436	0.035662516951560974	6.330129619008684e-14
9201	ITFR	amazon	279	269	300	100	4.238481175038203e-05	0.9343354825204734	283.42584245045055	2975.8606984425314	0.976526298390127	0.36140865362768393	0.3828996282527881	0.3380173444747925	1.3349179630985068e-07
9203	ITFR	amazon	279	269	300	100	7.020977473577948e-05	0.9343170058825706	202.05768161013233	1563.7937839443898	0.9874432671420676	0.28652044964975965	0.44609665427509293	0.33541885018348694	1.3496985007980883e-07
