	Approach	Dataset	Users	Items	Interactions	k	Variance-NDCG	Variance-Exposure	Variance-ExposureEqWeight	Entropy	Gini	MMS	IIF
810	Baseline	yelp	618	619	700	40		1589.5666147856723	21799.79227009012	0.6062367458806168	0.8628623582960807	0.06785137318255251	
811	TFROM	yelp	618	619	700	40	6.233533726332e-05	1632.0625104969527	22044.128295938262	0.6039425919418445	0.8627134298155366	0.06623586429725363	tensor(0.0012, dtype=torch.float64)
812	Baseline	yelp	846	859	1000	40		2102.6090450497177	29040.190006247623	0.5858571317979181	0.87672651107683	0.05355064027939464	
813	TFROM	yelp	846	859	1000	40	8.192308076926178e-05	2289.9723768158306	30679.91992475752	0.5743316385598001	0.8792225441565106	0.04540162980209546	tensor(0.0009, dtype=torch.float64)
814	Baseline	yelp	1187	1212	1500	40		3035.699293572158	41865.911648095505	0.5571558243990415	0.8906201771952833	0.03547854785478548	
815	TFROM	yelp	1187	1212	1500	40	8.373252994928871e-05	3204.64315115262	43269.829139844675	0.5498080031430337	0.8916787822726314	0.03217821782178218	tensor(0.0006, dtype=torch.float64)
816	Baseline	amazon	279	269	300	40		682.3933185248932	9101.885518442255	0.692804783886581	0.7930359165291531	0.15613382899628253	
817	Fairrec	amazon	279	269	300	40	4.7661415448718474e-05	732.8441363038407	9540.420834427381	0.6829901727459208	0.7968713937060903	0.14869888475836432	tensor(0.0028, dtype=torch.float64)
818	Baseline	amazon	324	311	350	40		819.6192038929505	11124.053204578116	0.6732030342845555	0.8100390673309089	0.13183279742765272	
819	Fairrec	amazon	324	311	350	40	4.101749113781733e-05	739.0361075159142	9624.34902451381	0.6909123183448267	0.7984558317422173	0.14790996784565916	tensor(0.0025, dtype=torch.float64)
820	Baseline	amazon	366	353	400	40		927.3890748358538	12599.892335224586	0.6614173423758422	0.8222590338263015	0.11898016997167139	
821	Baseline	amazon	453	436	500	40		1174.5114856706016	16093.865709957076	0.6389352548240984	0.8406054944809656	0.09403669724770643	
822	Fairrec	amazon	453	436	500	40	5.166248928984418e-05	1258.7771353565802	16556.893232892864	0.6322223615677607	0.8440241454295766	0.09174311926605505	tensor(0.0019, dtype=torch.float64)
823	Baseline	amazon	607	585	700	40		1598.8438958126976	21792.08587917306	0.6147029008483291	0.8610980573152238	0.0735042735042735	
824	Fairrec	amazon	607	585	700	40	5.793519603207244e-05	1249.1308815787768	16483.976477463657	0.6498021514607704	0.8462250495943522	0.0905982905982906	tensor(0.0014, dtype=torch.float64)
825	Baseline	amazon	825	769	1000	40		2266.2521452914225	31261.676414237656	0.5914149941055536	0.8765860924865464	0.055916775032509754	
826	Fairrec	amazon	825	769	1000	40	7.908010600519716e-05	1330.7716683482424	17627.868871974984	0.664346933670708	0.8498681652252198	0.08972691807542263	tensor(0.0011, dtype=torch.float64)
827	Baseline	amazon	1156	1040	1500	40		3238.4046100432724	43279.12544378695	0.5802546690357965	0.889142845321367	0.047115384615384615	
828	Fairrec	amazon	1156	1040	1500	40	8.172894388930225e-05	1423.3908318979586	18927.315828402367	0.6795381014616161	0.8529551447684325	0.08942307692307692	tensor(0.0009, dtype=torch.float64)
829	Baseline	black_friday	282	261	300	40		691.6057285438807	8865.994451050337	0.7107847039903552	0.787760074618844	0.1839080459770115	
830	Fairrec	black_friday	282	261	300	40	5.3238790587081946e-05	768.1863723224694	9991.764565992871	0.6862674663171794	0.7946958921206092	0.1532567049808429	tensor(0.0041, dtype=torch.float64)
831	Baseline	black_friday	328	305	350	40		854.0174140657238	11480.36366568127	0.675787444125129	0.8095006395096592	0.13442622950819672	
832	Fairrec	black_friday	328	305	350	40	4.548996225860395e-05	758.3909567358561	9882.59973125504	0.6946743614418541	0.7954027661534255	0.15081967213114755	tensor(0.0035, dtype=torch.float64)
833	Baseline	black_friday	367	346	400	40		948.4280618573591	12800.111831334161	0.6643003828009219	0.8217605265803737	0.12427745664739884	
834	Baseline	black_friday	455	426	500	40		1198.6717856333987	16279.143930877908	0.6441155550210954	0.8400081036220692	0.10093896713615023	
835	Fairrec	black_friday	455	426	500	40	4.332124747442261e-05	1293.089548168139	17049.604024774628	0.6346828514978928	0.8433751271510388	0.09389671361502347	tensor(0.0026, dtype=torch.float64)
836	Baseline	black_friday	611	546	700	40		1727.983237350578	23361.71620443049	0.6216520211943609	0.8601100235056669	0.07875457875457875	
837	Fairrec	black_friday	611	546	700	40	4.7181697982559934e-05	1413.2489209842608	18747.247339961632	0.6489833022105638	0.8467521413376877	0.09157509157509157	tensor(0.0021, dtype=torch.float64)
838	Baseline	black_friday	841	716	1000	40		2516.779058624293	34637.58351799258	0.5967436927853361	0.8771077049186948	0.05865921787709497	
839	Fairrec	black_friday	841	716	1000	40	6.706637154146273e-05	1548.7783369385816	20576.871227489784	0.6643764270365813	0.8501025446526091	0.09217877094972067	tensor(0.0017, dtype=torch.float64)
840	Baseline	black_friday	1166	948	1500	40		3607.7704338965355	50266.82143175063	0.5786255215996084	0.8895141590557625	0.046413502109704644	
841	Fairrec	black_friday	1166	948	1500	40	7.764666235347348e-05	1686.1213301838375	22519.637887446814	0.6790884206880717	0.8536688751360104	0.09177215189873418	tensor(0.0014, dtype=torch.float64)
842	Baseline	movielens	236	241	300	40		508.9082578968666	7039.294709113132	0.7100421811981833	0.7741389865355879	0.17427385892116182	
843	Fairrec	movielens	236	241	300	40	9.801754621242843e-05	558.0732173534598	7408.257364714792	0.6991039535353101	0.7810107865277605	0.16182572614107885	tensor(0.0029, dtype=torch.float64)
844	Baseline	movielens	266	277	350	40		584.7856280776457	7974.798133691302	0.6949678496356412	0.7936229092852188	0.1552346570397112	
845	Fairrec	movielens	266	277	350	40	7.900940302421761e-05	534.909786821944	7127.2385669043	0.7065038835140679	0.7821583086763951	0.1624548736462094	tensor(0.0026, dtype=torch.float64)
846	Baseline	movielens	291	305	400	40		647.8619528956033	8959.612469766193	0.6810558689147467	0.8058060570798532	0.13442622950819672	
847	Fairrec	movielens	291	305	400	40	7.504216762167646e-05	522.1689710686176	6997.317387798979	0.7131012545985476	0.7823765210718998	0.16393442622950818	tensor(0.0024, dtype=torch.float64)
848	Baseline	movielens	335	359	500	40		722.2699859550318	10184.53166874869	0.6680375016936719	0.8190812616513894	0.116991643454039	
849	Fairrec	movielens	335	359	500	40	5.961664905077451e-05	776.1018344570272	10598.19740691025	0.6589268646464586	0.8252817391047226	0.10863509749303621	tensor(0.0023, dtype=torch.float64)
850	Baseline	movielens	411	444	700	40		872.7043403686841	12589.990260530798	0.6516436897532879	0.83570566952033	0.0945945945945946	
851	Fairrec	movielens	411	444	700	40	0.00010256033888702003	752.6475657160036	10413.805575846116	0.6728949148497022	0.8262227398842634	0.10810810810810811	tensor(0.0021, dtype=torch.float64)
852	Baseline	movielens	500	546	1000	40		1038.373540054701	15006.22942747119	0.6403224348588804	0.8470224133222143	0.07875457875457875	
853	Fairrec	movielens	500	546	1000	40	0.0001354277645560682	718.7441632307525	10112.313676555439	0.6876494693603714	0.8259786550754423	0.10805860805860806	tensor(0.0020, dtype=torch.float64)
854	Baseline	movielens	608	672	1500	40		1210.6180035338841	18289.26133786848	0.6268378089538397	0.8561525235378517	0.06398809523809523	
855	Fairrec	movielens	608	672	1500	40	0.00022655317961502557	682.5508122011188	9790.53514739229	0.7022608155680244	0.8248867158973088	0.10714285714285714	tensor(0.0020, dtype=torch.float64)
856	Baseline	yelp	279	284	300	40		662.0108101659137	8911.553362428089	0.6821929870525338	0.7970725570581932	0.14084507042253522	
857	Fairrec	yelp	279	284	300	40	4.4904441886188355e-05	695.6077889862505	9124.891390597102	0.677174582269316	0.7987520656085286	0.13732394366197184	tensor(0.0024, dtype=torch.float64)
858	Baseline	yelp	322	323	350	40		776.6382596087544	10527.062063280582	0.6699048662292295	0.8117030926486006	0.13003095975232198	
859	Fairrec	yelp	322	323	350	40	4.6198156012693365e-05	715.1106134206111	9370.108502909065	0.6846248128366409	0.8010432413168252	0.1393188854489164	tensor(0.0021, dtype=torch.float64)
860	Baseline	yelp	367	368	400	40		917.4936733857252	12381.74362003781	0.6545554599331551	0.8250306854098626	0.11413043478260869	
861	Baseline	yelp	452	456	500	40		1121.6243083402023	15345.894429055093	0.6348338458180633	0.8418530272853186	0.08991228070175439	
862	Fairrec	yelp	452	456	500	40	4.142253738071601e-05	1195.618056995834	15826.96460449369	0.6283907749854454	0.8435928136056415	0.08552631578947369	tensor(0.0015, dtype=torch.float64)
863	Baseline	yelp	618	619	700	40		1589.5666147856723	21799.79227009012	0.6062367458806168	0.8628623582960807	0.06785137318255251	
864	Fairrec	yelp	618	619	700	40	6.233533726332e-05	1210.2071157516364	16081.55317477509	0.6457007280268501	0.8459547968949468	0.08562197092084006	tensor(0.0012, dtype=torch.float64)
865	Baseline	yelp	846	859	1000	40		2102.6090450497177	29040.190006247623	0.5858571317979181	0.87672651107683	0.05355064027939464	
866	Fairrec	yelp	846	859	1000	40	8.192308076926178e-05	1170.4147135405979	15607.933894489763	0.6640699236268274	0.8476394710922822	0.08614668218859138	tensor(0.0009, dtype=torch.float64)
867	Baseline	yelp	1187	1212	1500	40		3035.699293572158	41865.911648095505	0.5571558243990415	0.8906201771952833	0.03547854785478548	
868	Fairrec	yelp	1187	1212	1500	40	8.373252994928871e-05	1146.8745960579922	15394.169073838077	0.6815456383458421	0.8490945609680693	0.0858085808580858	tensor(0.0006, dtype=torch.float64)
869	Baseline	amazon	279	269	300	40		682.3933185248932	9101.885518442255	0.692804783886581	0.7930359165291531	0.15613382899628253	
870	CPFair	amazon	279	269	300	40	4.478298802366114e-05	735.6925640392767	9540.465444092812	0.6847181420965036	0.7987200119696723	0.14869888475836432	tensor(0.1706, dtype=torch.float64)
871	Baseline	amazon	324	311	350	40		819.6192038929505	11124.053204578116	0.6732030342845555	0.8100390673309089	0.13183279742765272	
872	CPFair	amazon	324	311	350	40	4.0773403109706806e-05	876.62004223826	11397.165744771044	0.6684645973417548	0.8153631770106923	0.12861736334405144	tensor(inf, dtype=torch.float64)
873	Baseline	amazon	366	353	400	40		927.3890748358538	12599.892335224586	0.6614173423758422	0.8222590338263015	0.11898016997167139	
874	Baseline	amazon	453	436	500	40		1174.5114856706016	16093.865709957076	0.6389352548240984	0.8406054944809656	0.09403669724770643	
875	CPFair	amazon	453	436	500	40	7.318955738372866e-05	1264.1953903432639	16556.673049406618	0.6329215814280877	0.84443109683145	0.09174311926605505	tensor(0.1681, dtype=torch.float64)
876	Baseline	amazon	607	585	700	40		1598.8438958126976	21792.08587917306	0.6147029008483291	0.8610980573152238	0.0735042735042735	
877	CPFair	amazon	607	585	700	40	8.05945298232705e-05	1718.464884498848	22696.055109942292	0.6057804937800852	0.8631005508505798	0.06837606837606838	tensor(inf, dtype=torch.float64)
878	Baseline	amazon	825	769	1000	40		2266.2521452914225	31261.676414237656	0.5914149941055536	0.8765860924865464	0.055916775032509754	
879	CPFair	amazon	825	769	1000	40	0.00010353347231184129	2446.058466866918	32386.321407735715	0.5834417371776738	0.8787094157261427	0.05201560468140442	tensor(inf, dtype=torch.float64)
880	Baseline	amazon	1156	1040	1500	40		3238.4046100432724	43279.12544378695	0.5802546690357965	0.889142845321367	0.047115384615384615	
881	CPFair	amazon	1156	1040	1500	40	0.00011777526382512806	3570.121601481053	47538.223520710046	0.5611814225687699	0.8918500425844917	0.038461538461538464	tensor(inf, dtype=torch.float64)
882	Baseline	black_friday	282	261	300	40		691.6057285438807	8865.994451050337	0.7107847039903552	0.787760074618844	0.1839080459770115	
883	CPFair	black_friday	282	261	300	40	5.03336085653665e-05	426.2516253939054	2589.421588056546	0.19167971650507232	0.7672078727458976	0.034482758620689655	tensor(0.1812, dtype=torch.float64)
884	Baseline	black_friday	328	305	350	40		854.0174140657238	11480.36366568127	0.675787444125129	0.8095006395096592	0.13442622950819672	
885	CPFair	black_friday	328	305	350	40	4.535375075175526e-05	495.8008109147482	3014.7624832034403	0.18731628540910128	0.7715180601743558	0.029508196721311476	tensor(inf, dtype=torch.float64)
886	Baseline	black_friday	367	346	400	40		948.4280618573591	12800.111831334161	0.6643003828009219	0.8217605265803737	0.12427745664739884	
887	Baseline	black_friday	455	426	500	40		1198.6717856333987	16279.143930877908	0.6441155550210954	0.8400081036220692	0.10093896713615023	
888	CPFair	black_friday	455	426	500	40	4.389907764592235e-05	1288.4407595401499	17049.36928299059	0.6349761351136878	0.8419955754138212	0.09154929577464789	tensor(0.1681, dtype=torch.float64)
889	Baseline	black_friday	611	546	700	40		1727.983237350578	23361.71620443049	0.6216520211943609	0.8601100235056669	0.07875457875457875	
890	CPFair	black_friday	611	546	700	40	4.6496074379251324e-05	1836.0600205562268	24485.16675388104	0.6124430527984895	0.8601868526047055	0.07142857142857142	tensor(inf, dtype=torch.float64)
891	Baseline	black_friday	841	716	1000	40		2516.779058624293	34637.58351799258	0.5967436927853361	0.8771077049186948	0.05865921787709497	
892	CPFair	black_friday	841	716	1000	40	6.23698617509393e-05	2681.1436412198605	35989.946646484204	0.5894606366773298	0.8758576847734681	0.05446927374301676	tensor(inf, dtype=torch.float64)
893	Baseline	black_friday	1166	948	1500	40		3607.7704338965355	50266.82143175063	0.5786255215996084	0.8895141590557625	0.046413502109704644	
894	CPFair	black_friday	1166	948	1500	40	0.0001110708923856915	3897.1814481813376	52804.31088322741	0.5686408113996818	0.8884444158764898	0.04113924050632911	tensor(inf, dtype=torch.float64)
895	Baseline	movielens	236	241	300	40		508.9082578968666	7039.294709113132	0.7100421811981833	0.7741389865355879	0.17427385892116182	
896	CPFair	movielens	236	241	300	40	9.115887609168899e-05	564.7503444634301	7401.278111602759	0.699686412575238	0.7817766331702378	0.16597510373443983	tensor(0.1620, dtype=torch.float64)
897	Baseline	movielens	266	277	350	40		584.7856280776457	7974.798133691302	0.6949678496356412	0.7936229092852188	0.1552346570397112	
898	CPFair	movielens	266	277	350	40	7.766861742854606e-05	635.4066852638138	8391.77286293318	0.684378774866849	0.7990037012309393	0.1407942238267148	tensor(inf, dtype=torch.float64)
